Date,Name,Year,Letterboxd URI
2024-06-05,Dune: Part Two,2024,https://boxd.it/pUfA
2024-06-22,The Awakening,2011,https://boxd.it/2HzG
2024-06-23,Brimstone,2016,https://boxd.it/ayqQ
2024-06-24,Before I Go to Sleep,2014,https://boxd.it/69du
2024-07-01,A Most Violent Year,2014,https://boxd.it/75Va
2024-08-31,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk
2024-09-30,Suzume,2022,https://boxd.it/yv7Y
2024-10-03,Perfect Blue,1997,https://boxd.it/1W7A
2024-10-03,Millennium Actress,2001,https://boxd.it/1fK0
2024-10-07,Joker: Folie à Deux,2024,https://boxd.it/xBoE
2024-10-21,The Peanuts Movie,2015,https://boxd.it/6Jci
2024-10-27,Riders of Justice,2020,https://boxd.it/oHQc
2024-11-03,All Quiet on the Western Front,2022,https://boxd.it/H08
2024-11-05,Treasure,2022,https://boxd.it/CYfK
2024-11-06,Hidden Figures,2016,https://boxd.it/dgS4
2024-11-07,Awakenings,1990,https://boxd.it/1USu
2024-11-09,The Pale Blue Eye,2022,https://boxd.it/u8tk
2024-11-10,American Gangster,2007,https://boxd.it/23wi
2024-11-15,Gladiator II,2024,https://boxd.it/kqQQ
2024-11-16,The Substance,2024,https://boxd.it/zanS
2024-11-18,Gifted,2017,https://boxd.it/e5dG
2024-11-20,Man on Fire,2004,https://boxd.it/1Yvk
2024-11-22,Déjà Vu,2006,https://boxd.it/20PQ
2024-11-22,Sleeping with the Enemy,1991,https://boxd.it/20Xq
2024-11-23,Lilla spöket Laban spökar igen,2024,https://boxd.it/QqWI
2024-12-07,10 Years with Hayao Miyazaki,2019,https://boxd.it/wfpS
2024-12-07,Hayao Miyazaki and the Heron,2024,https://boxd.it/Njam
2024-12-10,Deadpool & Wolverine,2024,https://boxd.it/jq8s
2024-12-17,Black Narcissus,1947,https://boxd.it/1Kce
2024-12-21,The Dead Don't Hurt,2023,https://boxd.it/D30A
2025-01-10,When Marnie Was There,2014,https://boxd.it/78pm
2025-01-12,La Chimera,2023,https://boxd.it/vzVi
2025-01-13,The Wonders,2014,https://boxd.it/7Urq
2025-01-14,An Urban Allegory,2024,https://boxd.it/KLzS
2025-01-16,Nosferatu,2024,https://boxd.it/f5eG
2025-01-25,Witches,2024,https://boxd.it/MDaa
2025-01-26,Vagabond,1985,https://boxd.it/T0u
2025-01-28,White Men Can't Jump,1992,https://boxd.it/1WWy
2025-01-29,An Odd Turn,2024,https://boxd.it/KQJ4
2025-01-30,I Hired a Contract Killer,1990,https://boxd.it/20J4
2025-02-02,Happy as Lazzaro,2018,https://boxd.it/hiVs
2025-02-16,The Cake Dynasty,2022,https://boxd.it/AGqm
2025-02-17,The Old Woman with the Knife,2025,https://boxd.it/LquE
2025-02-18,Reflection in a Dead Diamond,2025,https://boxd.it/CjmU
2025-02-18,Hot Milk,2025,https://boxd.it/zbyi
2025-02-18,Girls on Wire,2025,https://boxd.it/MCvw
2025-02-19,What Marielle Knows,2025,https://boxd.it/Ss5g
2025-02-20,The Thing with Feathers,2025,https://boxd.it/GDVS
2025-02-20,Zero,2020,https://boxd.it/oLEa
2025-02-20,The Intruder,2020,https://boxd.it/oRDi
2025-02-20,Creepy,2016,https://boxd.it/dfd0
2025-02-20,Dreams,2025,https://boxd.it/GTZw
2025-02-20,Kontinental '25,2025,https://boxd.it/SdKo
2025-03-01,Beasts of the Southern Wild,2012,https://boxd.it/2XPK
2025-03-31,Flow,2024,https://boxd.it/v1Ei
2025-04-07,Lee,2023,https://boxd.it/vpTG
2025-04-23,Conclave,2024,https://boxd.it/AO8q
2025-04-27,Baby Reindeer,2024,https://boxd.it/MwSa
2025-04-27,Past Lives,2023,https://boxd.it/oNB8
2025-05-05,A Simple Favor,2018,https://boxd.it/hq92
2025-05-10,All of Us Strangers,2023,https://boxd.it/Bz3C
2025-05-24,Mickey 17,2025,https://boxd.it/q1Dk
2025-06-08,The Mountain Between Us,2017,https://boxd.it/95jO
2025-06-08,Mare of Easttown,2021,https://boxd.it/u2h8
2025-06-09,Dark Crimes,2016,https://boxd.it/bkGs
2025-06-12,Sex and Lucía,2001,https://boxd.it/28UE
2025-06-16,Carnal Knowledge,1971,https://boxd.it/1au2
2025-06-18,Working Girl,1988,https://boxd.it/25ha
2025-06-20,The Conversation,1974,https://boxd.it/2a38
2025-07-06,Devil's Knot,2013,https://boxd.it/4Otu
2025-07-07,Juror #2,2024,https://boxd.it/FRwU
2025-07-08,The Lovely Bones,2009,https://boxd.it/20IA
2025-08-02,Strange Darling,2023,https://boxd.it/CVIk
2025-08-07,Sinners,2025,https://boxd.it/KQMM
2025-08-08,Longlegs,2024,https://boxd.it/KzLM
2025-08-12,How to Make Millions Before Grandma Dies,2024,https://boxd.it/FLa4
2025-08-18,The Amateur,2025,https://boxd.it/F9NW
2025-08-18,Copycat,1995,https://boxd.it/28ga
2025-08-21,The Mauritanian,2021,https://boxd.it/nWiM
2025-08-24,Holy Spider,2022,https://boxd.it/xBn2
2025-08-27,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4
2025-08-30,Honest Thief,2020,https://boxd.it/keES
2025-09-02,In the Land of Saints and Sinners,2023,https://boxd.it/CQsQ
2025-10-05,Mark Felt: The Man Who Brought Down the White House,2017,https://boxd.it/dCpe
2025-10-12,Run All Night,2015,https://boxd.it/76p0
2025-10-21,The Phoenician Scheme,2025,https://boxd.it/H0Ca
2025-11-09,Lotte & Totte – My First Friend,2025,https://boxd.it/Rk80
2025-11-15,Weapons,2025,https://boxd.it/EMTM
2025-11-19,The French Connection,1971,https://boxd.it/296g
2025-12-13,Wake Up Dead Man,2025,https://boxd.it/uAKS
2025-12-16,The Mastermind,2025,https://boxd.it/Q7ge
2025-12-16,The Marco Effect,2021,https://boxd.it/oxOU
2025-12-20,Shortbus,2006,https://boxd.it/28So
2025-12-23,One Battle After Another,2025,https://boxd.it/DUHM
2025-12-26,Jim's Winter,2003,https://boxd.it/sCZQ
2025-12-26,Where is the Land of Christmas?,2006,https://boxd.it/sF6Y
2025-12-27,Fanny and Alexander,1982,https://boxd.it/22go
2025-12-28,Goodbye June,2025,https://boxd.it/T55Y
2026-01-01,The Roses,2025,https://boxd.it/MjnI
2026-01-04,Paris Is Burning,1990,https://boxd.it/1jzg
2026-01-04,Sexual Drive,2021,https://boxd.it/tgkI
2026-01-11,The End,2024,https://boxd.it/xfAe
2026-01-17,One Last Adventure: The Making of Stranger Things 5,2026,https://boxd.it/10310
2026-01-20,The Maze Runner,2014,https://boxd.it/5YPM
2026-02-05,When Mumbo Jumbo Grew Giant,2026,https://boxd.it/KdRS
2026-02-07,Tokyo-Ga,1985,https://boxd.it/2DyE
2026-02-15,Only Rebels Win,2026,https://boxd.it/BNXa
2026-02-16,Everybody Digs Bill Evans,2026,https://boxd.it/R4HI
2026-02-16,Papaya,2025,https://boxd.it/X7vM
2026-02-16,The Moment,2026,https://boxd.it/SCkg
2026-02-17,Dao,2026,https://boxd.it/GWqO
2026-02-17,Salvation,2026,https://boxd.it/RTM0
